iter	Logloss
462	0.05637912199
463	0.05622812805
464	0.05608911256
465	0.05595414758
466	0.05582343374
467	0.05573674555
468	0.05558966902
469	0.05548994903
470	0.0553075895
471	0.05517148929
472	0.05502455846
473	0.05484227927
474	0.05471928792
475	0.05455161972
476	0.05439971883
477	0.05427054442
478	0.05421802116
479	0.05405227734
480	0.05387586281
481	0.05367028585
482	0.05354741546
483	0.05342631793
484	0.05321250872
485	0.05308852248
486	0.05295645083
487	0.05291362653
488	0.05278158233
489	0.05267345647
490	0.05254329585
491	0.05244632262
492	0.0522923586
493	0.05213183535
494	0.05199372903
495	0.05182788147
496	0.0516908431
497	0.05155274138
498	0.05139857369
499	0.05124011586
500	0.0510941896
501	0.05093653919
502	0.05078780127
503	0.05063156828
504	0.05046747591
505	0.05031079573
506	0.05018072303
507	0.0500030863
508	0.04987149885
509	0.04978312263
510	0.04965427824
511	0.04949125527
512	0.04939464876
513	0.04927835115
514	0.04916490932
515	0.04901663856
516	0.04889318076
517	0.04877066946
518	0.04865974258
519	0.04854587658
520	0.04843734953
521	0.04835728253
522	0.0481908164
523	0.04803390071
524	0.04791858714
525	0.04780129857
526	0.04764597796
527	0.04754854374
528	0.04746198853
529	0.04729576266
530	0.04716650397
531	0.04701366002
532	0.04686257873
533	0.04671750822
534	0.04658798096
535	0.04646533568
536	0.04634628027
537	0.0462853071
538	0.0461829374
539	0.04603796239
540	0.0459236082
541	0.04584106063
542	0.045745538
543	0.04567303082
544	0.04553946853
545	0.04538363974
546	0.04526249563
547	0.0451357105
548	0.04497280696
549	0.04483104225
550	0.04468905497
551	0.0445976529
552	0.04448216322
553	0.04441206606
554	0.04434673446
555	0.04422383604
556	0.04412160442
557	0.0440160561
558	0.04390465077
559	0.04382148924
560	0.04369172097
561	0.0436175762
562	0.04351909372
563	0.04345039324
564	0.04330086121
565	0.04320009239
566	0.04306901087
567	0.04298789749
568	0.04290766437
569	0.04283099573
570	0.04273930719
571	0.0426652467
572	0.04257009202
573	0.04247434898
574	0.0423710845
575	0.0422672861
576	0.04218269786
577	0.04208153723
578	0.04199908447
579	0.04190230966
580	0.04178688504
581	0.04169557146
582	0.04162880901
583	0.0415259523
584	0.04142876817
585	0.04137538069
586	0.04129052783
587	0.04113365674
588	0.04105142842
589	0.04090551795
590	0.04080142949
591	0.04070489402
592	0.0406437377
593	0.04057613997
594	0.04045597122
595	0.04033637455
596	0.04026866351
597	0.04025366749
598	0.0401674007
599	0.04009916773
600	0.04001553886
601	0.03994339226
602	0.03988378364
603	0.03981933602
604	0.03970902468
605	0.03967321354
606	0.03953732605
607	0.03946823887
608	0.03937983436
609	0.03926584445
610	0.0391200423
611	0.03903243411
612	0.03896296693
613	0.03886830778
614	0.03877854134
615	0.03869700984
616	0.03861825169
617	0.03852999437
618	0.0384482006
619	0.0383189487
620	0.03824613907
621	0.03816088032
622	0.03805973705
623	0.03798633458
624	0.03786219797
625	0.03777921586
626	0.03771270272
627	0.0376258981
628	0.03753318091
629	0.03744330801
630	0.03736804583
631	0.03727483334
632	0.03718124382
633	0.03711498856
634	0.03703332147
635	0.03697460104
636	0.0368735707
637	0.03675613366
638	0.03667579465
639	0.03659413224
640	0.03651438853
641	0.03644903495
642	0.03641185593
643	0.03633247787
644	0.03623571764
645	0.03617303569
646	0.03608521289
647	0.03599760961
648	0.03593280806
649	0.03583235566
650	0.03575010226
651	0.03565132857
652	0.03559058495
653	0.03551563312
654	0.03543945496
655	0.03536052833
656	0.03528443461
657	0.03519899158
658	0.03513048032
659	0.03501649998
660	0.03490493069
661	0.03482492729
662	0.03474691378
663	0.03468694683
664	0.03462427403
665	0.03451891128
666	0.03445048536
667	0.03436326859
668	0.03428924822
669	0.03423135935
670	0.03414307853
671	0.03407161093
672	0.03400162575
673	0.03391175872
674	0.03384574366
675	0.03377756512
676	0.03370097945
677	0.03365913186
678	0.03358412061
679	0.03353214962
680	0.03343095008
681	0.03333400683
682	0.03324165404
683	0.03319293126
684	0.03314105983
685	0.03308571444
686	0.03302944846
687	0.03295910008
688	0.03288273939
689	0.03281245919
690	0.03273561235
691	0.03266041774
692	0.03259716772
693	0.03250477935
694	0.03245088782
695	0.03239864877
696	0.03233510249
697	0.03226609827
698	0.03218094741
699	0.03212561593
700	0.03205637453
701	0.03199314148
702	0.03190816816
703	0.03184840168
704	0.03176837871
705	0.03171331959
706	0.03169222159
707	0.03161799998
708	0.03154912569
709	0.03144417634
710	0.0313985636
711	0.03133793538
712	0.03129515407
713	0.03122606844
714	0.031168905
715	0.03110424116
716	0.0310323745
717	0.0309741514
718	0.03093103267
719	0.03087365697
720	0.03080118353
721	0.03072118883
722	0.03065764998
723	0.03061869691
724	0.03053228838
725	0.03045429376
726	0.03037405623
727	0.03032761197
728	0.03027157967
729	0.03020614721
730	0.03016061532
731	0.03009773824
732	0.03003963841
733	0.02997222988
734	0.02989318666
735	0.02985793561
736	0.02979967791
737	0.02974070359
738	0.02967707927
739	0.02961329468
740	0.0295543694
741	0.0295023359
742	0.0294438068
743	0.02939665501
744	0.02934910685
745	0.02930674692
746	0.0292213073
747	0.02914405448
748	0.02905626267
749	0.02899722201
750	0.02892962605
751	0.02886245647
752	0.0288097952
753	0.02877064486
754	0.02872325867
755	0.02866610445
756	0.02860820502
757	0.02857172749
758	0.02849095064
759	0.02842908882
760	0.02838223325
761	0.02833744014
762	0.02829164876
763	0.02821214534
764	0.02814147558
765	0.02809117227
766	0.02804707118
767	0.02800039374
768	0.02796453405
769	0.02795090684
770	0.02790287856
771	0.02782191143
772	0.02775934569
773	0.02771932692
774	0.02764634383
775	0.02760674882
776	0.02756610914
777	0.02749497179
778	0.02744685742
779	0.02738596117
780	0.02733289719
781	0.02728261841
782	0.02724531642
783	0.02718158316
784	0.0271462007
785	0.02709240659
786	0.02702019065
787	0.02696952693
788	0.02691809295
789	0.02687878256
790	0.02683095403
791	0.02680714162
792	0.02676133993
793	0.02672582978
794	0.02667241565
795	0.02663542082
796	0.02660452642
797	0.0265583482
798	0.02650153827
799	0.02643679003
800	0.0263813703
801	0.02632890385
802	0.02628421497
803	0.02624017547
804	0.02617752837
805	0.02613886891
806	0.0260580294
807	0.02601378489
808	0.02597707363
809	0.02593408804
810	0.02588209684
811	0.02584451841
812	0.02579427174
813	0.02574089434
814	0.02569364221
815	0.02565713962
816	0.02562416774
817	0.02556613366
818	0.0255073563
819	0.02546223714
820	0.02541740513
821	0.02536798471
822	0.02532585704
823	0.02527957375
824	0.02522082214
825	0.02516283222
826	0.02511373342
827	0.02505325413
828	0.0249963422
829	0.02495310464
830	0.02491247802
831	0.02488154043
832	0.02483961597
833	0.02479145365
834	0.02475869483
835	0.02471071631
836	0.02466869263
837	0.0246209934
838	0.0245823129
839	0.02453377042
840	0.02448827128
841	0.02444289608
842	0.02438341196
843	0.02433851625
844	0.0243097824
845	0.02427697604
846	0.02424492276
847	0.02420361354
848	0.02413242566
849	0.02409046069
850	0.02404780061
851	0.02401094878
852	0.02398349364
853	0.02393998722
854	0.02388771622
855	0.02385950596
856	0.02380229173
857	0.02376793806
858	0.02373997679
859	0.02370639554
860	0.02367572236
861	0.02364495853
862	0.02361781161
863	0.02357691371
864	0.02352113597
865	0.02348452614
866	0.02344996417
867	0.02342009843
868	0.02337900907
869	0.0233417222
870	0.02328994484
871	0.02326113281
872	0.02322270615
873	0.02317909933
874	0.02314148499
875	0.02308242407
876	0.02304507364
877	0.02299014428
878	0.02294847871
879	0.02291317622
880	0.02287825723
881	0.02285524594
882	0.022798159
883	0.0227599693
884	0.02273451458
885	0.0227025085
886	0.02266945919
887	0.02264334913
888	0.02261596772
889	0.0225581736
890	0.02251362905
891	0.02249432078
892	0.02244356429
893	0.02241057209
894	0.02238355634
895	0.02235143238
896	0.02231067
897	0.02225477897
898	0.02220547913
899	0.02215545277
900	0.02211844646
901	0.02208982768
902	0.02204783913
903	0.02200407438
904	0.02196848641
905	0.02191749009
906	0.02189010975
907	0.02184268807
908	0.02180306203
909	0.02177273994
910	0.02173524947
911	0.02169898713
912	0.0216514716
913	0.02161064664
914	0.02156339428
915	0.02153863627
916	0.02150552171
917	0.02147118128
918	0.02144122568
919	0.02140555436
920	0.02137395216
921	0.02133812179
922	0.02129936878
923	0.02125768167
924	0.02122324767
925	0.02118695337
926	0.02113629194
927	0.02110634016
928	0.02107225214
929	0.02104275986
930	0.02100195094
931	0.02095760237
932	0.02092233094
933	0.02089099952
934	0.02086418336
935	0.02083153012
936	0.02079504714
937	0.02076119736
938	0.02072847955
939	0.02069161553
940	0.02066144755
941	0.02062829385
942	0.02058398612
943	0.02053808055
944	0.02050664997
945	0.02046799423
946	0.02041507024
947	0.02038966178
948	0.02035443771
949	0.02032660737
950	0.02030441308
951	0.02027055255
952	0.02024917312
953	0.02021232181
954	0.02018871526
955	0.02016292326
956	0.02012020385
957	0.02009424545
958	0.02006602245
959	0.02002943684
960	0.02000163162
961	0.01996764297
962	0.0199375645
963	0.01990813865
964	0.01988568672
965	0.01985343437
966	0.01983242012
967	0.01979603987
968	0.01976973745
969	0.01974437449
970	0.01971269879
971	0.01967998245
972	0.01963734783
973	0.01961185297
974	0.01958442994
975	0.01955830508
976	0.01951638221
977	0.0194869021
978	0.0194428624
979	0.01942181555
980	0.0193993057
981	0.01935443616
982	0.01932102965
983	0.01928982933
984	0.01926856439
985	0.01924310276
986	0.01922210799
987	0.01918962138
988	0.01916993442
989	0.01914216049
990	0.01911523956
991	0.01909098136
992	0.0190610701
993	0.01903106267
994	0.01900898429
995	0.01898090517
996	0.01895335996
997	0.01891583808
998	0.01889050967
999	0.01885487027
