iter	Logloss
294	0.04209087611
295	0.04187870052
296	0.0416774176
297	0.04150787403
298	0.04136908393
299	0.04122753939
300	0.041058074
301	0.04095503702
302	0.04075130109
303	0.04056817632
304	0.04044010538
305	0.04033427352
306	0.04019867053
307	0.04002385566
308	0.03995264224
309	0.03968664098
310	0.03952278925
311	0.03929000799
312	0.03914635922
313	0.03898717518
314	0.03883644963
315	0.0386647737
316	0.03852153025
317	0.03836744312
318	0.03819741974
319	0.03805926283
320	0.03790961623
321	0.03769704984
322	0.03753711516
323	0.03741909541
324	0.03730328581
325	0.03718759173
326	0.03703773331
327	0.03688752079
328	0.03673293384
329	0.03663121484
330	0.03651815054
331	0.0363920121
332	0.03626458405
333	0.03611335503
334	0.03595331271
335	0.03581494451
336	0.03563347936
337	0.03555284339
338	0.03544090545
339	0.03526356653
340	0.03515325044
341	0.03505041188
342	0.03491860893
343	0.03476277048
344	0.03461592402
345	0.03450191654
346	0.03430841514
347	0.0341670804
348	0.03404286769
349	0.03392810271
350	0.03383487066
351	0.03370180275
352	0.03357477398
353	0.033455385
354	0.03335357839
355	0.03327227146
356	0.03316897842
357	0.03304592428
358	0.03293599806
359	0.03280147087
360	0.03269328437
361	0.03254500895
362	0.03245151511
363	0.03227938682
364	0.03218083967
365	0.03206612718
366	0.03196275886
367	0.03186908925
368	0.03175621131
369	0.03166772099
370	0.03153821697
371	0.03142519479
372	0.03133150886
373	0.0312231902
374	0.03110690134
375	0.03100545949
376	0.03090908323
377	0.03081845959
378	0.03073448248
379	0.03064789524
380	0.030551651
381	0.03043778067
382	0.03032505727
383	0.03024960469
384	0.03016348171
385	0.03006256458
386	0.03001340259
387	0.02990617506
388	0.02979301335
389	0.02971205861
390	0.02958488509
391	0.02951318997
392	0.02938576148
393	0.02930700274
394	0.02923446486
395	0.02914846076
396	0.02907479937
397	0.02899598367
398	0.02885050878
399	0.02875750279
400	0.02863745494
401	0.02854983002
402	0.02844659838
403	0.02835242594
404	0.02823353331
405	0.02816277536
406	0.02807759537
407	0.02799064072
408	0.02790803388
409	0.02778430361
410	0.02768603276
411	0.02758787574
412	0.0275026884
413	0.0274257807
414	0.02733029385
415	0.02725611751
416	0.02716940386
417	0.02707419317
418	0.0269747379
419	0.02689352425
420	0.02682854248
421	0.02674794274
422	0.02668777104
423	0.02659984496
424	0.02650082543
425	0.02641612642
426	0.02634584689
427	0.0262687069
428	0.02619689488
429	0.02612529797
430	0.02606472014
431	0.02597141065
432	0.02589092899
433	0.02582127423
434	0.02576121691
435	0.0256927107
436	0.02562096825
437	0.02555706421
438	0.02548391008
439	0.02539674194
440	0.02533054488
441	0.02525334581
442	0.02518958986
443	0.02510708567
444	0.02501554282
445	0.02494966074
446	0.02484406047
447	0.0247949445
448	0.02473809613
449	0.02465873489
450	0.02460030478
451	0.02454437785
452	0.02446149293
453	0.02441062203
454	0.02431671486
455	0.02426486985
456	0.02418914649
457	0.02409815963
458	0.02404561283
459	0.02396925773
460	0.02390257183
461	0.02380739686
462	0.02374650625
463	0.02369705823
464	0.02363649453
465	0.02356155019
466	0.02350367247
467	0.02345062219
468	0.02340192299
469	0.02332525202
470	0.02323909167
471	0.02318095139
472	0.02314254848
473	0.02307374259
474	0.02301684869
475	0.02294901435
476	0.02287834443
477	0.02281349071
478	0.02274596641
479	0.02267522191
480	0.0225917455
481	0.02254427703
482	0.02247571324
483	0.02240627743
484	0.02234659181
485	0.02229090727
486	0.02223477855
487	0.02218325111
488	0.02209900104
489	0.0220424361
490	0.02196870496
491	0.02191152604
492	0.02185313845
493	0.02177669009
494	0.02172949981
495	0.02166904022
496	0.02159758527
497	0.02154083712
498	0.02148803921
499	0.02141983977
